county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized
Wake,Raleigh,550000.0,4.07,2021-02-03,15564.382416273373,0,5430043.0455183
Durham,South Durham,108105.0,2.59,2021-02-03,13024.016277631115,0,4163721.8020846294
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-03,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-03,,0,
New Hanover,Wilmington City,58361.0,4.28,2021-02-03,13638.181696985876,0,3485312.68489804
Orange,Chapel Hill - Carrboro,78141.0,1.54,2021-02-04,,0,
Mecklenburg,Charlotte 1,68685.0,4.510000000000001,2021-02-04,,0,
Mecklenburg,Charlotte 2,182501.0,2.74,2021-02-04,,0,
Pitt,Greenville,89616.0,3.12,2021-02-04,,0,
New Hanover,New Hanover County (North),67743.0,2.66,2021-02-04,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-04,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-04,,0,
Wake,Raleigh,550000.0,4.18,2021-02-04,,0,
Durham,South Durham,108105.0,1.4800000000000002,2021-02-04,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-04,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-04,,0,
New Hanover,Wilmington City,58361.0,4.63,2021-02-04,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.54,2021-02-05,,0,
Mecklenburg,Charlotte 1,68685.0,4.08,2021-02-05,,0,
Mecklenburg,Charlotte 2,182501.0,3.18,2021-02-05,,0,
Pitt,Greenville,89616.0,2.23,2021-02-05,19248.376554920167,0,11521000.059563
New Hanover,New Hanover County (North),67743.0,3.25,2021-02-05,8999.999999999993,0,3555570.34675169
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-05,0.0,0,445899.594221255
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-05,,0,
Wake,Raleigh,550000.0,4.0,2021-02-05,,0,
Durham,South Durham,108105.0,1.85,2021-02-05,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-05,0.0,0,226637.305714285
Jackson,Tuckaseigee,13296.0,,2021-02-05,,0,
New Hanover,Wilmington City,58361.0,3.94,2021-02-05,15588.457268119919,0,3660165.81341517
Orange,Chapel Hill - Carrboro,78141.0,2.18,2021-02-06,,0,
Mecklenburg,Charlotte 1,68685.0,2.18,2021-02-06,,0,
Mecklenburg,Charlotte 2,182501.0,2.85,2021-02-06,,0,
Pitt,Greenville,89616.0,3.5700000000000003,2021-02-06,,0,
New Hanover,New Hanover County (North),67743.0,2.8000000000000003,2021-02-06,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-06,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-06,,0,
Wake,Raleigh,550000.0,3.73,2021-02-06,,0,
Durham,South Durham,108105.0,1.4800000000000002,2021-02-06,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-06,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-06,,0,
New Hanover,Wilmington City,58361.0,6.170000000000001,2021-02-06,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.54,2021-02-07,,0,
Mecklenburg,Charlotte 1,68685.0,3.79,2021-02-07,,0,
Mecklenburg,Charlotte 2,182501.0,1.92,2021-02-07,,0,
Pitt,Greenville,89616.0,2.23,2021-02-07,,0,
New Hanover,New Hanover County (North),67743.0,4.28,2021-02-07,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-07,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,11.81,2021-02-07,,0,
Wake,Raleigh,550000.0,2.1300000000000003,2021-02-07,,0,
Durham,South Durham,108105.0,2.31,2021-02-07,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-07,,0,
Jackson,Tuckaseigee,13296.0,,2021-02-07,,0,
New Hanover,Wilmington City,58361.0,3.7700000000000005,2021-02-07,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.2800000000000002,2021-02-08,,0,
Mecklenburg,Charlotte 1,68685.0,2.77,2021-02-08,73739.40601876305,0,25237196.5675864
Mecklenburg,Charlotte 2,182501.0,1.7000000000000002,2021-02-08,34441.98019858906,0,15573676.0137945
Pitt,Greenville,89616.0,1.4500000000000002,2021-02-08,,0,
New Hanover,New Hanover County (North),67743.0,3.4000000000000004,2021-02-08,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-08,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-08,,0,
Wake,Raleigh,550000.0,1.1300000000000001,2021-02-08,,0,
Durham,South Durham,108105.0,1.3,2021-02-08,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-08,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-08,9614.904055683572,0,3038496.25238769
New Hanover,Wilmington City,58361.0,4.11,2021-02-08,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.2800000000000002,2021-02-09,,0,
Mecklenburg,Charlotte 1,68685.0,3.49,2021-02-09,,0,
Mecklenburg,Charlotte 2,182501.0,3.18,2021-02-09,,0,
Pitt,Greenville,89616.0,3.79,2021-02-09,24083.189157584595,0,13163594.5012982
New Hanover,New Hanover County (North),67743.0,4.58,2021-02-09,0.0,0,440038.650513576
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-09,9354.143466934851,0,4746935.85987233
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-09,,0,
Wake,Raleigh,550000.0,4.2700000000000005,2021-02-09,,0,
Durham,South Durham,108105.0,1.85,2021-02-09,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-09,4763.139720814417,0,6593970.87055391
Jackson,Tuckaseigee,13296.0,1.5,2021-02-09,,0,
New Hanover,Wilmington City,58361.0,4.28,2021-02-09,16583.12395177701,0,3990518.32525454
Orange,Chapel Hill - Carrboro,78141.0,1.4100000000000001,2021-02-10,,0,
Mecklenburg,Charlotte 1,68685.0,4.510000000000001,2021-02-10,57282.196186948,0,16289930.7170668
Mecklenburg,Charlotte 2,182501.0,2.58,2021-02-10,39921.79855667825,0,15153317.3269901
Pitt,Greenville,89616.0,3.0100000000000002,2021-02-10,,0,
New Hanover,New Hanover County (North),67743.0,2.66,2021-02-10,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-10,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-10,,0,
Wake,Raleigh,550000.0,3.0,2021-02-10,,0,
Durham,South Durham,108105.0,1.11,2021-02-10,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-10,,0,
Jackson,Tuckaseigee,13296.0,,2021-02-10,,0,
New Hanover,Wilmington City,58361.0,4.11,2021-02-10,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.92,2021-02-11,,0,
Mecklenburg,Charlotte 1,68685.0,3.2,2021-02-11,,0,
Mecklenburg,Charlotte 2,182501.0,2.58,2021-02-11,,0,
Pitt,Greenville,89616.0,3.4600000000000004,2021-02-11,,0,
New Hanover,New Hanover County (North),67743.0,2.95,2021-02-11,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-11,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-11,,0,
Wake,Raleigh,550000.0,3.2200000000000006,2021-02-11,,0,
Durham,South Durham,108105.0,2.04,2021-02-11,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-11,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-11,,0,
New Hanover,Wilmington City,58361.0,5.140000000000001,2021-02-11,,0,
Orange,Chapel Hill - Carrboro,78141.0,2.0500000000000003,2021-02-12,9246.621004453478,0,3673074.37877832
Mecklenburg,Charlotte 1,68685.0,3.9299999999999997,2021-02-12,,0,
Mecklenburg,Charlotte 2,182501.0,2.58,2021-02-12,,0,
Pitt,Greenville,89616.0,2.5700000000000003,2021-02-12,15288.88485142069,0,8744212.36679083
New Hanover,New Hanover County (North),67743.0,2.95,2021-02-12,9417.40410091868,0,3657323.38855884
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-12,0.0,0,117792.660384769
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-12,4582.575694955842,0,3441516.51156733
Wake,Raleigh,550000.0,2.91,2021-02-12,,0,
Durham,South Durham,108105.0,1.3,2021-02-12,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-12,10102.598675588373,0,14641367.204459
Jackson,Tuckaseigee,13296.0,1.5,2021-02-12,,0,
New Hanover,Wilmington City,58361.0,5.3100000000000005,2021-02-12,18553.97531527948,0,4296296.47925323
Orange,Chapel Hill - Carrboro,78141.0,1.54,2021-02-13,,0,
Mecklenburg,Charlotte 1,68685.0,4.510000000000001,2021-02-13,,0,
Mecklenburg,Charlotte 2,182501.0,2.3000000000000003,2021-02-13,,0,
Pitt,Greenville,89616.0,3.5700000000000003,2021-02-13,,0,
New Hanover,New Hanover County (North),67743.0,5.0200000000000005,2021-02-13,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-13,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-13,,0,
Wake,Raleigh,550000.0,2.69,2021-02-13,18867.962264113197,0,7822742.780944621
Durham,South Durham,108105.0,1.11,2021-02-13,14899.66442575135,0,5639858.10872166
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-13,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-13,,0,
New Hanover,Wilmington City,58361.0,4.28,2021-02-13,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.4100000000000001,2021-02-14,,0,
Mecklenburg,Charlotte 1,68685.0,2.18,2021-02-14,,0,
Mecklenburg,Charlotte 2,182501.0,1.8100000000000003,2021-02-14,,0,
Pitt,Greenville,89616.0,0.8900000000000001,2021-02-14,,0,
New Hanover,New Hanover County (North),67743.0,2.2100000000000004,2021-02-14,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-14,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-14,,0,
Wake,Raleigh,550000.0,1.55,2021-02-14,,0,
Durham,South Durham,108105.0,1.4800000000000002,2021-02-14,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-14,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-14,,0,
New Hanover,Wilmington City,58361.0,2.5700000000000003,2021-02-14,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.02,2021-02-15,,0,
Mecklenburg,Charlotte 1,68685.0,1.89,2021-02-15,37533.31853167269,0,13817939.9886179
Mecklenburg,Charlotte 2,182501.0,1.37,2021-02-15,,0,
Pitt,Greenville,89616.0,1.9000000000000001,2021-02-15,,0,
New Hanover,New Hanover County (North),67743.0,1.4800000000000002,2021-02-15,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-15,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-15,,0,
Wake,Raleigh,550000.0,1.02,2021-02-15,,0,
Durham,South Durham,108105.0,0.7400000000000001,2021-02-15,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-15,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-15,10196.0,0,3251162.07942238
New Hanover,Wilmington City,58361.0,1.7100000000000002,2021-02-15,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.54,2021-02-16,4358.898943540679,0,2590921.03079028
Mecklenburg,Charlotte 1,68685.0,3.49,2021-02-16,,0,
Mecklenburg,Charlotte 2,182501.0,2.9600000000000004,2021-02-16,13747.727084867538,0,8409152.02490467
Pitt,Greenville,89616.0,2.12,2021-02-16,8317.902379807068,0,4795928.42433628
New Hanover,New Hanover County (North),67743.0,5.760000000000001,2021-02-16,9585.144756340404,0,4413399.48564079
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-16,0.0,0,725829.7882005711
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-16,0.0,0,308132.690781854
Wake,Raleigh,550000.0,2.89,2021-02-16,,0,
Durham,South Durham,108105.0,1.11,2021-02-16,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-16,10473.180032826722,0,20728763.292617
Jackson,Tuckaseigee,13296.0,1.5,2021-02-16,,0,
New Hanover,Wilmington City,58361.0,2.4000000000000004,2021-02-16,9874.208829065745,0,2939706.99895638
Orange,Chapel Hill - Carrboro,78141.0,1.4100000000000001,2021-02-17,,0,
Mecklenburg,Charlotte 1,68685.0,4.08,2021-02-17,21708.293346092407,0,8482459.44606529
Mecklenburg,Charlotte 2,182501.0,2.47,2021-02-17,21428.66071409972,0,12085114.3892027
Pitt,Greenville,89616.0,2.23,2021-02-17,,0,
New Hanover,New Hanover County (North),67743.0,3.99,2021-02-17,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-17,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-17,,0,
Wake,Raleigh,550000.0,3.0700000000000003,2021-02-17,11368.81700090209,0,5785538.79922433
Durham,South Durham,108105.0,1.3,2021-02-17,0.0,0,1289460.02655001
Carteret,Town of Beaufort,3500.0,,2021-02-17,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-17,,0,
New Hanover,Wilmington City,58361.0,2.91,2021-02-17,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.1500000000000001,2021-02-18,,0,
Mecklenburg,Charlotte 1,68685.0,2.77,2021-02-18,,0,
Mecklenburg,Charlotte 2,182501.0,2.25,2021-02-18,,0,
Pitt,Greenville,89616.0,3.24,2021-02-18,,0,
New Hanover,New Hanover County (North),67743.0,3.84,2021-02-18,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-18,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-18,,0,
Wake,Raleigh,550000.0,3.33,2021-02-18,,0,
Durham,South Durham,108105.0,1.11,2021-02-18,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-18,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-18,,0,
New Hanover,Wilmington City,58361.0,2.06,2021-02-18,,0,
Orange,Chapel Hill - Carrboro,78141.0,0.77,2021-02-19,4943.429983321305,0,2950338.91889289
Mecklenburg,Charlotte 1,68685.0,3.35,2021-02-19,,0,
Mecklenburg,Charlotte 2,182501.0,2.47,2021-02-19,,0,
Pitt,Greenville,89616.0,1.79,2021-02-19,8746.427842267969,0,8190730.435891619
New Hanover,New Hanover County (North),67743.0,2.5100000000000002,2021-02-19,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-19,0.0,0,212026.788692584
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-19,0.0,0,278913.211483576
Wake,Raleigh,550000.0,2.45,2021-02-19,,0,
Durham,South Durham,108105.0,1.2000000000000002,2021-02-19,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-19,0.0,0,2501159.28968935
Jackson,Tuckaseigee,13296.0,1.5,2021-02-19,,0,
New Hanover,Wilmington City,58361.0,1.37,2021-02-19,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.2800000000000002,2021-02-20,,0,
Mecklenburg,Charlotte 1,68685.0,2.4800000000000004,2021-02-20,,0,
Mecklenburg,Charlotte 2,182501.0,1.26,2021-02-20,,0,
Pitt,Greenville,89616.0,1.56,2021-02-20,,0,
New Hanover,New Hanover County (North),67743.0,1.77,2021-02-20,10738.365797457263,0,4644366.74706224
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-20,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-20,,0,
Wake,Raleigh,550000.0,2.5300000000000002,2021-02-20,4623.310502226731,0,2359145.52672739
Durham,South Durham,108105.0,1.3900000000000001,2021-02-20,0.0,0,645421.500191883
Carteret,Town of Beaufort,3500.0,,2021-02-20,,0,
Jackson,Tuckaseigee,13296.0,4.510000000000001,2021-02-20,,0,
New Hanover,Wilmington City,58361.0,3.4299999999999997,2021-02-20,8077.747210701757,0,2247690.98216385
Orange,Chapel Hill - Carrboro,78141.0,1.1500000000000001,2021-02-21,,0,
Mecklenburg,Charlotte 1,68685.0,2.62,2021-02-21,,0,
Mecklenburg,Charlotte 2,182501.0,1.4800000000000002,2021-02-21,,0,
Pitt,Greenville,89616.0,1.79,2021-02-21,,0,
New Hanover,New Hanover County (North),67743.0,0.8900000000000001,2021-02-21,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-21,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,4.720000000000001,2021-02-21,,0,
Wake,Raleigh,550000.0,1.29,2021-02-21,,0,
Durham,South Durham,108105.0,0.5599999999999999,2021-02-21,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-21,,0,
Jackson,Tuckaseigee,13296.0,,2021-02-21,,0,
New Hanover,Wilmington City,58361.0,1.2000000000000002,2021-02-21,,0,
Orange,Chapel Hill - Carrboro,78141.0,0.6400000000000001,2021-02-22,,0,
Mecklenburg,Charlotte 1,68685.0,1.6,2021-02-22,18940.696924875836,0,5897857.5364017
Mecklenburg,Charlotte 2,182501.0,1.37,2021-02-22,83516.46544245034,0,37711782.838357
Pitt,Greenville,89616.0,1.1199999999999999,2021-02-22,,0,
New Hanover,New Hanover County (North),67743.0,1.03,2021-02-22,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-22,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-22,,0,
Wake,Raleigh,550000.0,1.1500000000000001,2021-02-22,,0,
Durham,South Durham,108105.0,0.65,2021-02-22,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-22,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-22,7739.4930066510215,0,2467864.47402692
New Hanover,Wilmington City,58361.0,2.06,2021-02-22,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.6600000000000001,2021-02-23,0.0,0,148967.670314067
Mecklenburg,Charlotte 1,68685.0,1.89,2021-02-23,,0,
Mecklenburg,Charlotte 2,182501.0,1.4800000000000002,2021-02-23,,0,
Pitt,Greenville,89616.0,3.6799999999999997,2021-02-23,7599.342076785326,0,6413538.41902466
New Hanover,New Hanover County (North),67743.0,1.62,2021-02-23,0.0,0,688573.876313908
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-23,0.0,0,195535.816238716
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-23,0.0,0,257662.681084827
Wake,Raleigh,550000.0,2.62,2021-02-23,,0,
Durham,South Durham,108105.0,1.2000000000000002,2021-02-23,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-23,0.0,0,498074.485170956
Jackson,Tuckaseigee,13296.0,,2021-02-23,,0,
New Hanover,Wilmington City,58361.0,3.08,2021-02-23,5612.486080160921,0,1565354.78613657
Orange,Chapel Hill - Carrboro,78141.0,0.77,2021-02-24,,0,
Mecklenburg,Charlotte 1,68685.0,3.64,2021-02-24,41079.19181288746,0,12542425.5178614
Mecklenburg,Charlotte 2,182501.0,2.25,2021-02-24,11869.077470469212,0,5283153.28510577
Pitt,Greenville,89616.0,5.36,2021-02-24,,0,
New Hanover,New Hanover County (North),67743.0,0.8900000000000001,2021-02-24,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-24,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-24,,0,
Wake,Raleigh,550000.0,2.5100000000000002,2021-02-24,6745.368781616023,0,2722380.01697252
Durham,South Durham,108105.0,1.3,2021-02-24,5338.539126015651,0,1716054.62420747
Carteret,Town of Beaufort,3500.0,,2021-02-24,,0,
Jackson,Tuckaseigee,13296.0,3.7600000000000002,2021-02-24,,0,
New Hanover,Wilmington City,58361.0,1.7100000000000002,2021-02-24,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.54,2021-02-25,,0,
Mecklenburg,Charlotte 1,68685.0,2.62,2021-02-25,,0,
Mecklenburg,Charlotte 2,182501.0,2.3600000000000003,2021-02-25,,0,
Pitt,Greenville,89616.0,3.12,2021-02-25,,0,
New Hanover,New Hanover County (North),67743.0,1.92,2021-02-25,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-25,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-25,,0,
Wake,Raleigh,550000.0,1.64,2021-02-25,,0,
Durham,South Durham,108105.0,0.5599999999999999,2021-02-25,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-25,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-25,,0,
New Hanover,Wilmington City,58361.0,2.74,2021-02-25,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.02,2021-02-26,0.0,0,578043.086286511
Mecklenburg,Charlotte 1,68685.0,2.77,2021-02-26,,0,
Mecklenburg,Charlotte 2,182501.0,1.8600000000000003,2021-02-26,,0,
Pitt,Greenville,89616.0,3.24,2021-02-26,5921.3596411635135,0,4091956.05576463
New Hanover,New Hanover County (North),67743.0,1.03,2021-02-26,1870.8286933869701,0,742232.083687229
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-26,3491.060010942236,0,2076098.43403132
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-26,0.0,0,247037.415885453
Wake,Raleigh,550000.0,1.7100000000000002,2021-02-26,,0,
Durham,South Durham,108105.0,0.5599999999999999,2021-02-26,,0,
Carteret,Town of Beaufort,3500.0,,2021-02-26,5086.747487343954,0,7151996.03433408
Jackson,Tuckaseigee,13296.0,4.510000000000001,2021-02-26,,0,
New Hanover,Wilmington City,58361.0,1.8800000000000001,2021-02-26,6873.863542433757,0,1796780.41681466
Orange,Chapel Hill - Carrboro,78141.0,0.9,2021-02-27,,0,
Mecklenburg,Charlotte 1,68685.0,2.18,2021-02-27,,0,
Mecklenburg,Charlotte 2,182501.0,1.75,2021-02-27,,0,
Pitt,Greenville,89616.0,1.4500000000000002,2021-02-27,,0,
New Hanover,New Hanover County (North),67743.0,1.4800000000000002,2021-02-27,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,,2021-02-27,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-27,,0,
Wake,Raleigh,550000.0,1.85,2021-02-27,5477.225575051671,0,1945555.27817059
Durham,South Durham,108105.0,0.7400000000000001,2021-02-27,11478.240283249012,0,3786101.14089583
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-27,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-27,,0,
New Hanover,Wilmington City,58361.0,2.4000000000000004,2021-02-27,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.02,2021-02-28,,0,
Mecklenburg,Charlotte 1,68685.0,1.16,2021-02-28,,0,
Mecklenburg,Charlotte 2,182501.0,1.26,2021-02-28,,0,
Pitt,Greenville,89616.0,1.2300000000000002,2021-02-28,,0,
New Hanover,New Hanover County (North),67743.0,1.62,2021-02-28,,0,
Carteret,Newport (Data available until - 8/18/21),4774.0,4.19,2021-02-28,,0,
Chatham,Pittsboro (Data available until - 5/25/21),4234.0,,2021-02-28,,0,
Wake,Raleigh,550000.0,1.42,2021-02-28,,0,
Durham,South Durham,108105.0,0.19,2021-02-28,,0,
Carteret,Town of Beaufort,3500.0,5.710000000000001,2021-02-28,,0,
Jackson,Tuckaseigee,13296.0,1.5,2021-02-28,,0,
New Hanover,Wilmington City,58361.0,1.37,2021-02-28,,0,
Orange,Chapel Hill - Carrboro,78141.0,1.4100000000000001,2021-03-01,,0,
Mecklenburg,Charlotte 1,68685.0,2.18,2021-03-01,11543.396380615202,0,3677149.79937489
Mecklenburg,Charlotte 2,182501.0,1.37,2021-03-01,10118.053172424026,0,5981200.3038256
Pitt,Greenville,89616.0,2.0100000000000002,2021-03-01,,0,
New Hanover,New Hanover County (North),67743.0,1.4800000000000002,2021-03-01,,0,
